latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns,g18,g18_ortho
42.52181183,-72.56740516,4.1889,19.15361,251,2021,32.205,-1.007,-28.386,32.5749
42.52181045,-72.56740365,4.2017,19.15389,251,2021,32.218,-0.774,-28.386,32.5877
42.52180906,-72.56740249,4.1941,19.15417,251,2021,32.211,-0.809,-28.386,32.5801
42.52180756,-72.56740115,4.1925,19.15444,251,2021,32.209,-0.416,-28.386,32.5785
42.5218061,-72.56739969,4.1683,19.15472,251,2021,32.185,-0.089,-28.386,32.5543
42.52180454,-72.56739829,4.1622,19.155,251,2021,32.179,0.19,-28.386,32.5482
42.52180297,-72.56739673,4.1596,19.15528,251,2021,32.176,0.693,-28.386,32.5456
42.5218013,-72.56739506,4.1991,19.15556,251,2021,32.216,1.196,-28.386,32.5851
42.52179943,-72.56739355,4.1546,19.15583,251,2021,32.171,0.94,-28.386,32.5406
42.52179747,-72.56739167,4.1998,19.15611,251,2021,32.216,0.583,-28.386,32.5858
42.5217953,-72.56738985,4.193,19.15639,251,2021,32.21,0.203,-28.386,32.579
42.52179318,-72.56738816,4.1677,19.15667,251,2021,32.184,-0.165,-28.386,32.5537
42.52179106,-72.56738601,4.1624,19.15694,251,2021,32.179,-0.642,-28.386,32.5484
42.52178876,-72.56738406,4.1896,19.15722,251,2021,32.206,-0.99,-28.386,32.5756
42.52178643,-72.56738203,4.1483,19.1575,251,2021,32.165,-1.601,-28.386,32.5343
42.52178423,-72.56737999,4.1643,19.15778,251,2021,32.181,-1.823,-28.386,32.5503
42.52178186,-72.56737797,4.1552,19.15806,251,2021,32.172,-1.731,-28.386,32.5412
42.52177948,-72.56737564,4.1867,19.15833,251,2021,32.203,-1.225,-28.386,32.5727
42.52177704,-72.56737354,4.1605,19.15861,251,2021,32.177,-0.967,-28.386,32.5465
42.5217747,-72.56737135,4.1911,19.15889,251,2021,32.208,-1.194,-28.386,32.5771
42.52177213,-72.56736917,4.1472,19.15917,251,2021,32.164,-3.196,-28.386,32.5332
42.5217697,-72.56736708,4.1259,19.15944,251,2021,32.142,-5.997,-28.386,32.5119
42.52176737,-72.56736491,4.16,19.15972,251,2021,32.177,-8.057,-28.386,32.546
42.52176504,-72.56736299,4.2063,19.16,251,2021,32.223,-9.283,-28.386,32.5923
42.52176265,-72.56736088,4.208,19.16028,251,2021,32.225,-9.833,-28.386,32.594
42.52176038,-72.56735895,4.2207,19.16056,251,2021,32.237,-9.696,-28.386,32.6067
42.52175835,-72.56735669,4.1958,19.16083,251,2021,32.212,-9.368,-28.386,32.5818
42.52175617,-72.56735462,4.1699,19.16111,251,2021,32.186,-8.981,-28.386,32.5559
42.52175389,-72.56735262,4.168,19.16139,251,2021,32.185,-8.387,-28.386,32.554
42.52175177,-72.56735047,4.1636,19.16167,251,2021,32.18,-7.567,-28.386,32.5496
42.52174945,-72.56734811,4.2006,19.16194,251,2021,32.217,-6.635,-28.386,32.5866
42.52174705,-72.567346,4.1394,19.16222,251,2021,32.156,-5.884,-28.386,32.5254
42.52174443,-72.56734391,4.106,19.1625,251,2021,32.123,-5.364,-28.386,32.492
42.52174194,-72.56734152,4.1442,19.16278,251,2021,32.161,-5.017,-28.386,32.5302
42.52173948,-72.56733918,4.1223,19.16306,251,2021,32.139,-4.618,-28.386,32.5083
42.52173714,-72.56733674,4.1324,19.16333,251,2021,32.149,-3.794,-28.386,32.5184
42.52173476,-72.5673344,4.1297,19.16361,251,2021,32.146,-3.199,-28.386,32.5157
42.52173242,-72.56733181,4.1345,19.16389,251,2021,32.151,-2.88,-28.386,32.5205
42.52172997,-72.56732934,4.151,19.16417,251,2021,32.168,-3.038,-28.386,32.537
42.52172756,-72.56732681,4.124,19.16444,251,2021,32.141,-2.933,-28.386,32.51
42.52172524,-72.56732438,4.1398,19.16472,251,2021,32.156,-2.719,-28.386,32.5258
42.52172258,-72.56732181,4.1062,19.165,251,2021,32.123,-3.052,-28.386,32.4922
42.52172031,-72.56731933,4.1572,19.16528,251,2021,32.174,-3.237,-28.386,32.5432
42.52171803,-72.56731665,4.1875,19.16556,251,2021,32.204,-3.017,-28.386,32.5735
42.52171566,-72.56731414,4.2018,19.16583,251,2021,32.218,-3.214,-28.386,32.5878
42.52171326,-72.56731164,4.1808,19.16611,251,2021,32.197,-3.479,-28.386,32.5668
42.52171074,-72.56730913,4.1702,19.16639,251,2021,32.187,-3.972,-28.386,32.5562
42.52170826,-72.56730641,4.1299,19.16667,251,2021,32.146,-4.807,-28.386,32.5159
42.52170574,-72.56730363,4.1503,19.16694,251,2021,32.167,-5.418,-28.386,32.5363
42.52170294,-72.56730109,4.1229,19.16722,251,2021,32.139,-6.128,-28.386,32.5089
42.52170034,-72.56729839,4.1503,19.1675,251,2021,32.167,-6.337,-28.386,32.5363
42.52169777,-72.56729562,4.1568,19.16778,251,2021,32.173,-6.573,-28.386,32.5428
42.52169521,-72.56729283,4.0993,19.16806,251,2021,32.116,-7.288,-28.386,32.4853
42.52169249,-72.56729,4.1165,19.16833,251,2021,32.133,-8.078,-28.386,32.5025
42.52168971,-72.56728721,4.0986,19.16861,251,2021,32.115,-8.537,-28.386,32.4846
42.52168698,-72.56728442,4.1228,19.16889,251,2021,32.139,-8.291,-28.386,32.5088
42.52168451,-72.56728167,4.1314,19.16917,251,2021,32.148,-7.653,-28.386,32.5174
42.5216818,-72.56727912,4.1575,19.16944,251,2021,32.174,-6.966,-28.386,32.5435
42.52167892,-72.56727677,4.1526,19.16972,251,2021,32.169,-6.234,-28.386,32.5386
42.52167624,-72.56727438,4.1496,19.17,251,2021,32.166,-5.581,-28.386,32.5356
42.52167329,-72.56727209,4.1478,19.17028,251,2021,32.164,-4.858,-28.386,32.5338
42.52167048,-72.5672699,4.1544,19.17056,251,2021,32.171,-4.456,-28.386,32.5404
42.52166758,-72.56726785,4.1608,19.17083,251,2021,32.177,-4.698,-28.386,32.5468
42.52166462,-72.56726609,4.1539,19.17111,251,2021,32.17,-5.19,-28.386,32.5399
42.52166173,-72.56726431,4.144,19.17139,251,2021,32.161,-5.424,-28.386,32.53
42.52165886,-72.56726259,4.1656,19.17167,251,2021,32.182,-5.313,-28.386,32.5516
42.52165593,-72.56726073,4.1702,19.17194,251,2021,32.187,-4.885,-28.386,32.5562
42.52165314,-72.56725908,4.1661,19.17222,251,2021,32.183,-4.548,-28.386,32.5521
42.52165026,-72.56725749,4.1514,19.1725,251,2021,32.168,-4.641,-28.386,32.5374
42.52164742,-72.56725593,4.1633,19.17278,251,2021,32.18,-4.417,-28.386,32.5493
42.52164465,-72.56725441,4.1576,19.17306,251,2021,32.174,-4.094,-28.386,32.5436
42.52164185,-72.5672528,4.1729,19.17333,251,2021,32.19,-3.669,-28.386,32.5589
42.52163921,-72.5672513,4.1676,19.17361,251,2021,32.184,-3.372,-28.386,32.5536
42.52163658,-72.56724963,4.1682,19.17389,251,2021,32.185,-3.43,-28.386,32.5542
42.52163389,-72.56724817,4.1585,19.17417,251,2021,32.175,-4.116,-28.386,32.5445
42.52163122,-72.56724671,4.159,19.17444,251,2021,32.176,-4.744,-28.386,32.545
42.52162849,-72.56724511,4.1563,19.17472,251,2021,32.173,-4.946,-28.386,32.5423
42.52162585,-72.56724349,4.1648,19.175,251,2021,32.181,-4.938,-28.386,32.5508
42.52162323,-72.56724191,4.1529,19.17528,251,2021,32.17,-5.285,-28.386,32.5389
42.52162048,-72.56724016,4.1655,19.17556,251,2021,32.182,-5.283,-28.386,32.5515
42.52161788,-72.56723845,4.1778,19.17583,251,2021,32.194,-5.131,-28.386,32.5638
42.52161527,-72.56723676,4.2186,19.17611,251,2021,32.235,-5.179,-28.386,32.6046
42.52161273,-72.56723494,4.2352,19.17639,251,2021,32.252,-5.073,-28.386,32.6212
42.52161014,-72.56723324,4.2267,19.17667,251,2021,32.243,-5.398,-28.386,32.6127
42.52160753,-72.56723172,4.187,19.17694,251,2021,32.204,-5.708,-28.386,32.573
42.52160501,-72.56722983,4.1977,19.17722,251,2021,32.214,-5.513,-28.386,32.5837
42.52160239,-72.56722801,4.1886,19.1775,251,2021,32.205,-4.979,-28.386,32.5746
42.52159928,-72.5672263,4.1967,19.17778,251,2021,32.213,-5.041,-28.386,32.5827
42.52159652,-72.56722427,4.2101,19.17806,251,2021,32.227,-5.141,-28.386,32.5961
42.52159358,-72.56722246,4.225,19.17833,251,2021,32.242,-4.987,-28.386,32.611
42.52159055,-72.56722047,4.2046,19.17861,251,2021,32.221,-4.652,-28.386,32.5906
42.52158752,-72.56721851,4.2032,19.17889,251,2021,32.22,-4.408,-28.386,32.5892
42.52158451,-72.56721647,4.1904,19.17917,251,2021,32.207,-4.572,-28.386,32.5764
42.52158132,-72.56721439,4.1997,19.17944,251,2021,32.216,-4.601,-28.386,32.5857
42.52157816,-72.5672125,4.1802,19.17972,251,2021,32.197,-4.542,-28.386,32.5662
42.52157489,-72.56721011,4.1749,19.18,251,2021,32.192,-4.815,-28.386,32.5609
42.52157174,-72.56720798,4.1806,19.18028,251,2021,32.197,-5.162,-28.386,32.5666
42.52156855,-72.56720569,4.164,19.18056,251,2021,32.181,-5.553,-28.386,32.55
42.52156531,-72.56720348,4.1571,19.18083,251,2021,32.174,-5.627,-28.386,32.5431
42.52156208,-72.56720087,4.1502,19.18111,251,2021,32.167,-5.299,-28.386,32.5362
42.52155877,-72.56719869,4.141,19.18139,251,2021,32.158,-5.145,-28.386,32.527
42.5215555,-72.56719617,4.168,19.18167,251,2021,32.185,-5.068,-28.386,32.554
42.52155219,-72.56719377,4.1787,19.18194,251,2021,32.195,-5.259,-28.386,32.5647
42.52154881,-72.56719162,4.1576,19.18222,251,2021,32.174,-5.26,-28.386,32.5436
42.52154551,-72.56718903,4.1609,19.1825,251,2021,32.178,-4.985,-28.386,32.5469
42.52154236,-72.56718675,4.1518,19.18278,251,2021,32.168,-5.062,-28.386,32.5378
42.52153896,-72.56718464,4.1359,19.18306,251,2021,32.153,-5.242,-28.386,32.5219
42.52153587,-72.5671823,4.1543,19.18333,251,2021,32.171,-5.203,-28.386,32.5403
42.52153265,-72.56718006,4.1695,19.18361,251,2021,32.186,-5.02,-28.386,32.5555
42.52152939,-72.56717775,4.1441,19.18389,251,2021,32.161,-4.942,-28.386,32.5301
42.52152627,-72.56717541,4.1463,19.18417,251,2021,32.163,-4.799,-28.386,32.5323
42.52152335,-72.56717277,4.1375,19.18444,251,2021,32.154,-4.371,-28.386,32.5235
42.52152004,-72.56717016,4.1357,19.18472,251,2021,32.152,-4.008,-28.386,32.5217
42.52151692,-72.56716767,4.1145,19.185,251,2021,32.131,-3.822,-28.386,32.5005
42.52151352,-72.56716541,4.0807,19.18528,251,2021,32.097,-3.671,-28.386,32.4667
42.52151043,-72.5671632,4.1279,19.18556,251,2021,32.145,-3.365,-28.386,32.5139
42.5215072,-72.56716102,4.1355,19.18583,251,2021,32.152,-3.188,-28.386,32.5215
42.52150411,-72.56715894,4.091,19.18611,251,2021,32.108,-3.042,-28.386,32.477
42.52150096,-72.56715671,4.1045,19.18639,251,2021,32.121,-2.848,-28.386,32.4905
42.52149793,-72.56715466,4.1181,19.18667,251,2021,32.135,-2.561,-28.386,32.5041
42.52149467,-72.56715271,4.1402,19.18694,251,2021,32.157,-2.152,-28.386,32.5262
42.52149136,-72.56715089,4.1317,19.18722,251,2021,32.148,-2.228,-28.386,32.5177
42.52148833,-72.56714919,4.1086,19.1875,251,2021,32.125,-2.534,-28.386,32.4946
42.52148525,-72.56714749,4.1258,19.18778,251,2021,32.143,-2.515,-28.386,32.5118
42.52148235,-72.56714599,4.1345,19.18806,251,2021,32.151,-2.583,-28.386,32.5205
42.52147935,-72.56714497,4.1496,19.18833,251,2021,32.166,-2.663,-28.386,32.5356
42.52147646,-72.56714403,4.2064,19.18861,251,2021,32.223,-2.468,-28.386,32.5924
42.52147349,-72.56714355,4.1687,19.18889,251,2021,32.185,-2.574,-28.386,32.5547
42.52147091,-72.56714342,4.1392,19.18917,251,2021,32.156,-2.505,-28.386,32.5252
42.52146832,-72.56714288,4.1501,19.18944,251,2021,32.167,-2.397,-28.386,32.5361
42.52146549,-72.56714229,4.1678,19.18972,251,2021,32.185,-2.039,-28.386,32.5538
42.5214632,-72.56714189,4.1197,19.19,251,2021,32.136,-1.824,-28.386,32.5057
42.52146022,-72.56714104,4.1627,19.19028,251,2021,32.179,-1.349,-28.386,32.5487
42.52145757,-72.56714021,4.1674,19.19056,251,2021,32.184,-0.495,-28.386,32.5534
42.52145498,-72.56713954,4.1823,19.19083,251,2021,32.199,0.094,-28.386,32.5683
42.52145239,-72.56713896,4.16,19.19111,251,2021,32.177,0.526,-28.386,32.546
42.52144971,-72.56713849,4.1337,19.19139,251,2021,32.15,1.089,-28.386,32.5197
42.52144717,-72.56713814,4.2031,19.19167,251,2021,32.22,1.814,-28.386,32.5891
42.52144474,-72.56713764,4.1871,19.19194,251,2021,32.204,2.027,-28.386,32.5731
42.52144204,-72.56713696,4.1798,19.19222,251,2021,32.197,1.392,-28.386,32.5658
42.5214396,-72.56713626,4.1816,19.1925,251,2021,32.198,0.284,-28.386,32.5676
42.52143708,-72.56713532,4.1861,19.19278,251,2021,32.203,-0.425,-28.386,32.5721
42.52143451,-72.56713417,4.1554,19.19306,251,2021,32.172,-1.04,-28.386,32.5414
42.52143176,-72.56713286,4.1717,19.19333,251,2021,32.188,-1.319,-28.386,32.5577
42.52142914,-72.56713138,4.1208,19.19361,251,2021,32.138,-1.568,-28.386,32.5068
42.52142652,-72.56712988,4.1535,19.19389,251,2021,32.17,-1.215,-28.386,32.5395
42.52142364,-72.56712797,4.1052,19.19417,251,2021,32.122,-1.094,-28.386,32.4912
42.52142099,-72.56712598,4.1435,19.19444,251,2021,32.16,-0.562,-28.386,32.5295
42.52141808,-72.56712394,4.1578,19.19472,251,2021,32.175,0.151,-28.386,32.5438
42.5214153,-72.56712181,4.1788,19.195,251,2021,32.196,0.652,-28.386,32.5648
42.52141217,-72.5671195,4.1748,19.19528,251,2021,32.192,0.672,-28.386,32.5608
42.52140911,-72.56711742,4.1816,19.19556,251,2021,32.198,0.471,-28.386,32.5676
42.52140606,-72.56711519,4.1541,19.19583,251,2021,32.171,-0.144,-28.386,32.5401
42.52140298,-72.56711272,4.1568,19.19611,251,2021,32.174,-0.431,-28.386,32.5428
42.52140011,-72.56711042,4.1701,19.19639,251,2021,32.187,-0.634,-28.386,32.5561
42.52139686,-72.56710784,4.2033,19.19667,251,2021,32.22,-0.676,-28.386,32.5893
42.52139376,-72.56710582,4.2327,19.19694,251,2021,32.249,-0.688,-28.386,32.6187
42.52139054,-72.5671034,4.1655,19.19722,251,2021,32.182,-1.433,-28.386,32.5515
42.5213877,-72.56710093,4.1522,19.1975,251,2021,32.169,-1.751,-28.386,32.5382
42.5213844,-72.56709863,4.1743,19.19778,251,2021,32.191,-2.144,-28.386,32.5603
42.52138158,-72.56709641,4.1747,19.19806,251,2021,32.191,-2.682,-28.386,32.5607
42.52137848,-72.56709408,4.1528,19.19833,251,2021,32.17,-3.478,-28.386,32.5388
42.52137541,-72.56709166,4.2162,19.19861,251,2021,32.233,-3.678,-28.386,32.6022
42.52137212,-72.56708943,4.2168,19.19889,251,2021,32.234,-3.696,-28.386,32.6028
42.52136931,-72.56708699,4.1592,19.19917,251,2021,32.176,-3.917,-28.386,32.5452
42.521367,-72.56708342,4.2309,19.19944,251,2021,32.248,-4.206,-28.386,32.6169
42.52136577,-72.56707897,4.2247,19.19972,251,2021,32.241,-4.721,-28.386,32.6107
42.52136571,-72.56707384,4.1743,19.2,251,2021,32.191,-5.473,-28.386,32.5603
42.52136622,-72.56706775,4.1886,19.20028,251,2021,32.205,-5.955,-28.386,32.5746
42.52136742,-72.56706026,4.1851,19.20056,251,2021,32.202,-6.275,-28.386,32.5711
42.52136896,-72.56705159,4.1576,19.20083,251,2021,32.174,-6.809,-28.386,32.5436
42.52137089,-72.5670425,4.194,19.20111,251,2021,32.211,-7.311,-28.386,32.58
42.52137349,-72.56703215,4.1838,19.20139,251,2021,32.201,-7.838,-28.386,32.5698
42.52137662,-72.56702203,4.1797,19.20167,251,2021,32.196,-8.41,-28.386,32.5657
42.52138053,-72.56701179,4.207,19.20194,251,2021,32.224,-8.745,-28.386,32.593
42.52138494,-72.56700186,4.197,19.20222,251,2021,32.214,-9.115,-28.386,32.583
42.52139021,-72.56699203,4.231,19.2025,251,2021,32.248,-8.919,-28.386,32.617
42.5213961,-72.56698308,4.217,19.20278,251,2021,32.234,-8.334,-28.386,32.603
42.52140276,-72.566975,4.1918,19.20306,251,2021,32.209,-7.683,-28.386,32.5778
42.52140997,-72.56696751,4.2034,19.20333,251,2021,32.22,-7.167,-28.386,32.5894
42.52141765,-72.56696028,4.2212,19.20361,251,2021,32.238,-6.871,-28.386,32.6072
42.52142582,-72.56695306,4.2366,19.20389,251,2021,32.253,-6.551,-28.386,32.6226
42.52143395,-72.56694585,4.2042,19.20417,251,2021,32.221,-6.003,-28.386,32.5902
42.52144234,-72.56693869,4.2398,19.20444,251,2021,32.256,-4.978,-28.386,32.6258
42.52145064,-72.56693141,4.2256,19.20472,251,2021,32.242,-4.074,-28.386,32.6116
42.52145877,-72.5669248,4.244,19.205,251,2021,32.261,-3.364,-28.386,32.63
42.52146724,-72.56691903,4.2412,19.20528,251,2021,32.258,-2.495,-28.386,32.6272
42.52147546,-72.56691453,4.2417,19.20556,251,2021,32.258,-1.487,-28.386,32.6277
42.52148397,-72.56691143,4.2428,19.20583,251,2021,32.259,-0.83,-28.386,32.6288
42.52149216,-72.56690983,4.2207,19.20611,251,2021,32.237,-0.687,-28.386,32.6067
42.52150038,-72.56690955,4.2227,19.20639,251,2021,32.239,-0.407,-28.386,32.6087
42.52150827,-72.56691065,4.2269,19.20667,251,2021,32.243,-0.511,-28.386,32.6129
42.52151581,-72.5669126,4.2123,19.20694,251,2021,32.229,-0.553,-28.386,32.5983
42.52152265,-72.56691594,4.2145,19.20722,251,2021,32.231,-0.808,-28.386,32.6005
42.52152877,-72.56692054,4.2134,19.2075,251,2021,32.23,-1.034,-28.386,32.5994
42.5215341,-72.56692647,4.2201,19.20778,251,2021,32.237,-1.199,-28.386,32.6061
42.52153803,-72.56693322,4.2098,19.20806,251,2021,32.226,-1.69,-28.386,32.5958
42.5215409,-72.56694074,4.2172,19.20833,251,2021,32.234,-2,-28.386,32.6032
42.52154352,-72.56695048,4.2138,19.20861,251,2021,32.23,-1.989,-28.386,32.5998
42.52154528,-72.56696209,4.178,19.20889,251,2021,32.195,-1.845,-28.386,32.564
42.52154709,-72.56697538,4.2086,19.20917,251,2021,32.225,-1.268,-28.386,32.5946
42.52154914,-72.56698683,4.1678,19.20944,251,2021,32.184,-0.867,-28.386,32.5538
42.52155111,-72.5669967,4.1637,19.20972,251,2021,32.18,-1.007,-28.386,32.5497
42.52155242,-72.56700556,4.1689,19.21,251,2021,32.185,-1.179,-28.386,32.5549
42.52155246,-72.56701371,4.2056,19.21028,251,2021,32.222,-1.088,-28.386,32.5916
42.52155062,-72.56702243,4.195,19.21056,251,2021,32.212,-1.359,-28.386,32.581
42.52154634,-72.56703183,4.1609,19.21083,251,2021,32.177,-1.568,-28.386,32.5469
42.52154122,-72.56704188,4.2351,19.21111,251,2021,32.252,-1.32,-28.386,32.6211
42.52153553,-72.56705238,4.212,19.21139,251,2021,32.229,-1.787,-28.386,32.598
42.52153063,-72.56706224,4.1457,19.21167,251,2021,32.162,-2.339,-28.386,32.5317
42.52152615,-72.56707172,4.2082,19.21194,251,2021,32.225,-2.269,-28.386,32.5942
42.52152162,-72.56708206,4.1855,19.21222,251,2021,32.202,-2.393,-28.386,32.5715
42.52151719,-72.56709328,4.1728,19.2125,251,2021,32.189,-2.357,-28.386,32.5588
42.52151344,-72.56710483,4.217,19.21278,251,2021,32.234,-2.363,-28.386,32.603
42.52151058,-72.56711623,4.1919,19.21306,251,2021,32.209,-2.567,-28.386,32.5779
42.52150821,-72.56712736,4.1986,19.21333,251,2021,32.215,-2.335,-28.386,32.5846
42.52150626,-72.56713879,4.2222,19.21361,251,2021,32.239,-2.056,-28.386,32.6082
42.52150444,-72.56715094,4.2351,19.21389,251,2021,32.252,-1.819,-28.386,32.6211
42.52150321,-72.56716322,4.1987,19.21417,251,2021,32.215,-1.927,-28.386,32.5847
42.52150276,-72.56717528,4.2232,19.21444,251,2021,32.24,-2.107,-28.386,32.6092
42.52150269,-72.56718788,4.1984,19.21472,251,2021,32.215,-2.193,-28.386,32.5844
42.52150305,-72.56719952,4.179,19.215,251,2021,32.196,-1.881,-28.386,32.565
42.52150401,-72.56721054,4.2027,19.21528,251,2021,32.219,-1.257,-28.386,32.5887
42.52150497,-72.56722042,4.1141,19.21556,251,2021,32.131,-1.064,-28.386,32.5001
42.52150596,-72.56722957,4.1638,19.21583,251,2021,32.181,-0.59,-28.386,32.5498
42.5215065,-72.56723807,4.0803,19.21611,251,2021,32.097,-0.237,-28.386,32.4663
42.52150643,-72.56724663,4.0708,19.21639,251,2021,32.088,-0.087,-28.386,32.4568
42.52150623,-72.5672538,4.1274,19.21667,251,2021,32.144,-0.034,-28.386,32.5134
42.5215057,-72.56726058,4.1602,19.21694,251,2021,32.177,-0.261,-28.386,32.5462
42.52150454,-72.56726748,4.2189,19.21722,251,2021,32.236,-0.053,-28.386,32.6049
42.52150266,-72.56727418,4.1565,19.2175,251,2021,32.173,-0.144,-28.386,32.5425
42.52150064,-72.56728033,4.152,19.21778,251,2021,32.169,-0.173,-28.386,32.538
42.52149776,-72.56728656,4.0802,19.21806,251,2021,32.097,-0.523,-28.386,32.4662
42.52149477,-72.5672914,4.1835,19.21833,251,2021,32.2,-0.131,-28.386,32.5695
42.52149207,-72.56729583,4.1923,19.21861,251,2021,32.209,0.097,-28.386,32.5783
42.52148855,-72.56729997,4.2637,19.21889,251,2021,32.28,0.412,-28.386,32.6497
42.52148491,-72.56730453,4.1097,19.21917,251,2021,32.126,-0.056,-28.386,32.4957
42.52148095,-72.56730816,4.1205,19.21944,251,2021,32.137,-0.242,-28.386,32.5065
42.52147676,-72.56731082,4.2538,19.21972,251,2021,32.271,0.009,-28.386,32.6398
42.52147263,-72.56731327,4.3495,19.22,251,2021,32.366,-0.305,-28.386,32.7355
42.52146834,-72.56731559,4.445,19.22028,251,2021,32.462,-0.601,-28.386,32.831
42.52146394,-72.56731822,4.4033,19.22056,251,2021,32.42,-0.873,-28.386,32.7893
42.52145954,-72.56732046,4.3664,19.22083,251,2021,32.383,-0.762,-28.386,32.7524
42.52145535,-72.56732356,4.2615,19.22111,251,2021,32.278,-0.98,-28.386,32.6475
42.52145111,-72.56732638,4.2216,19.22139,251,2021,32.238,-0.913,-28.386,32.6076
42.52144662,-72.56732871,4.3172,19.22167,251,2021,32.334,-0.66,-28.386,32.7032
42.52144316,-72.56733089,4.2548,19.22194,251,2021,32.272,-0.73,-28.386,32.6408
42.52144092,-72.56733153,4.1956,19.22222,251,2021,32.212,-0.666,-28.386,32.5816
42.52143888,-72.56733191,4.2378,19.2225,251,2021,32.255,-0.558,-28.386,32.6238
42.5214371,-72.5673329,4.2643,19.22278,251,2021,32.281,-0.741,-28.386,32.6503
42.52143532,-72.56733435,4.2484,19.22306,251,2021,32.265,-1.431,-28.386,32.6344
42.52143399,-72.56733482,4.2358,19.22333,251,2021,32.253,-2.538,-28.386,32.6218
42.52143316,-72.56733541,4.2528,19.22361,251,2021,32.27,-3.222,-28.386,32.6388
42.5214321,-72.56733586,4.3272,19.22389,251,2021,32.344,-3.696,-28.386,32.7132
42.52143066,-72.56733628,4.3019,19.22417,251,2021,32.319,-4.08,-28.386,32.6879
42.52143041,-72.56733608,4.2707,19.22444,251,2021,32.288,-4.317,-28.386,32.6567
42.52143131,-72.56733499,4.3885,19.22472,251,2021,32.405,-3.962,-28.386,32.7745
42.52143219,-72.56733421,4.4423,19.225,251,2021,32.459,-3.444,-28.386,32.8283
42.52143244,-72.56733393,4.4928,19.22528,251,2021,32.51,-2.36,-28.386,32.8788
42.52143227,-72.56733408,4.4839,19.22556,251,2021,32.501,-1.351,-28.386,32.8699
42.52143206,-72.56733404,4.4881,19.22583,251,2021,32.505,-0.384,-28.386,32.8741
42.52143197,-72.56733409,4.4868,19.22611,251,2021,32.504,0.518,-28.386,32.8728
42.5214318,-72.56733414,4.4825,19.22639,251,2021,32.499,1.323,-28.386,32.8685
42.5214318,-72.56733424,4.472,19.22667,251,2021,32.489,1.718,-28.386,32.858
42.52143178,-72.56733428,4.4543,19.22694,251,2021,32.471,1.653,-28.386,32.8403
42.52143189,-72.56733425,4.4474,19.22722,251,2021,32.464,1.532,-28.386,32.8334
42.52143192,-72.5673342,4.461,19.2275,251,2021,32.478,1.517,-28.386,32.847
42.52143177,-72.56733426,4.4591,19.22778,251,2021,32.476,1.476,-28.386,32.8451
42.52143171,-72.56733426,4.4917,19.22806,251,2021,32.509,0.969,-28.386,32.8777
42.52143174,-72.56733426,4.4939,19.22833,251,2021,32.511,0.17,-28.386,32.8799
42.52143183,-72.56733436,4.4836,19.22861,251,2021,32.5,-0.081,-28.386,32.8696
42.52143191,-72.56733432,4.4877,19.22889,251,2021,32.505,0.07,-28.386,32.8737
