latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
42.33529685,-72.6201304472222,2.6005,14.15250,245,2021,30.914,9.344
42.335296833333345,-72.62013050555554,2.5976,14.15278,245,2021,30.911,9.161
42.335296858333336,-72.62013060555554,2.5962,14.15306,245,2021,30.910,9.226
42.335296855555555,-72.62013051388887,2.5918,14.15333,245,2021,30.905,9.145
42.33529683611112,-72.62013055277775,2.5813,14.15361,245,2021,30.895,8.737
42.33529686111111,-72.62013058055554,2.5869,14.15389,245,2021,30.900,8.272
42.335296838888894,-72.62013056944444,2.5914,14.15417,245,2021,30.905,8.095
42.33529685,-72.62013066388889,2.5766,14.15444,245,2021,30.890,8.327
42.33529687222223,-72.62013065555553,2.5782,14.15472,245,2021,30.892,8.577
42.335296869444456,-72.62013068055556,2.5783,14.15500,245,2021,30.892,8.620
42.33529706111112,-72.6201307861111,2.6492,14.15528,245,2021,30.963,9.223
42.335297575000006,-72.62013099166666,2.7625,14.15556,245,2021,31.076,9.747
42.335297669444444,-72.62013074999997,2.733,14.15583,245,2021,31.046,10.023
42.33529743611111,-72.62013076388888,2.7425,14.15611,245,2021,31.056,10.203
42.33529702222222,-72.62013079722222,2.6934,14.15639,245,2021,31.007,10.327
42.335296994444455,-72.62013046111112,2.7056,14.15667,245,2021,31.019,10.357
42.3352970638889,-72.62013057222221,2.7131,14.15694,245,2021,31.027,10.168
42.33529709444446,-72.6201307472222,2.7182,14.15722,245,2021,31.032,9.555
42.33529698888889,-72.62013062777777,2.6865,14.15750,245,2021,31.000,9.352
42.335296994444455,-72.62013065833332,2.7165,14.15778,245,2021,31.030,9.272
42.3352969,-72.62013056388888,2.7103,14.15806,245,2021,31.024,9.051
42.33529691388889,-72.6201305972222,2.7065,14.15833,245,2021,31.020,8.968
42.335296944444444,-72.62013066388889,2.7095,14.15861,245,2021,31.023,8.769
42.33529693611112,-72.62013060555554,2.7237,14.15889,245,2021,31.037,8.839
42.335296966666675,-72.62013064999998,2.7224,14.15917,245,2021,31.036,8.918
42.3352969638889,-72.62013061388886,2.7158,14.15944,245,2021,31.029,8.723
42.33529702500001,-72.6201306111111,2.7177,14.15972,245,2021,31.031,8.392
42.33529704166667,-72.62013059999998,2.7085,14.16000,245,2021,31.022,7.721
42.33529696111112,-72.62013063333333,2.7198,14.16028,245,2021,31.033,6.890
42.335296933333346,-72.62013068333334,2.7097,14.16056,245,2021,31.023,6.000
42.335296902777785,-72.62013065555553,2.7101,14.16083,245,2021,31.024,5.541
42.335296924999994,-72.62013065833332,2.7145,14.16111,245,2021,31.028,5.139
42.33529696944445,-72.62013065555553,2.7173,14.16139,245,2021,31.031,4.919
42.335297002777786,-72.62013067777777,2.7262,14.16167,245,2021,31.040,4.928
42.33529700555556,-72.62013063333333,2.7236,14.16194,245,2021,31.037,5.153
42.33529695277778,-72.62013066388889,2.7308,14.16222,245,2021,31.044,5.191
42.3352969638889,-72.6201306722222,2.7366,14.16250,245,2021,31.050,4.903
42.33529685,-72.62013065833332,2.7385,14.16278,245,2021,31.052,4.856
42.33529691388889,-72.62013062499999,2.7352,14.16306,245,2021,31.049,5.016
42.33529681666666,-72.62013069444444,2.754,14.16333,245,2021,31.067,5.246
42.33529675277778,-72.62013070277777,2.7683,14.16361,245,2021,31.082,5.524
42.3352967138889,-72.62013073055554,2.7666,14.16389,245,2021,31.080,6.108
42.33529671666667,-72.62013073888888,2.7584,14.16417,245,2021,31.072,6.626
42.335296783333334,-72.62013083888887,2.7368,14.16444,245,2021,31.050,7.361
42.335296858333336,-72.62013078888889,2.687,14.16472,245,2021,31.000,7.746
42.33529708333334,-72.62013145277777,2.7154,14.16500,245,2021,31.029,8.139
42.33529728333334,-72.6201314972222,2.7002,14.16528,245,2021,31.014,8.460
42.33529734166667,-72.62013130833334,2.6745,14.16556,245,2021,30.988,8.611
42.33529734444445,-72.62013083888887,2.7015,14.16583,245,2021,31.015,8.501
42.33529712222222,-72.62013081666667,2.7147,14.16611,245,2021,31.028,8.086
42.33529714444444,-72.62013095555557,2.7392,14.16639,245,2021,31.053,8.166
42.33529743611111,-72.62013143055553,2.8065,14.16667,245,2021,31.120,8.534
42.33529773055556,-72.62013107777776,2.7264,14.16694,245,2021,31.040,9.012
42.335297502777784,-72.62013143055553,2.6965,14.16722,245,2021,31.010,9.423
42.33529726666668,-72.620131725,2.7017,14.16750,245,2021,31.015,10.104
42.33529713055557,-72.62013153055555,2.7274,14.16778,245,2021,31.041,10.468
42.33529717500001,-72.62013115555555,2.7361,14.16806,245,2021,31.050,10.424
42.33529721111111,-72.62013113333332,2.7341,14.16833,245,2021,31.048,10.500
42.33529718611111,-72.62013109444443,2.7289,14.16861,245,2021,31.042,10.301
42.335297036111115,-72.62013100277777,2.7307,14.16889,245,2021,31.044,9.435
42.3352970638889,-72.62013097777776,2.7361,14.16917,245,2021,31.050,8.650
42.335297072222225,-72.6201311472222,2.7342,14.16944,245,2021,31.048,8.355
42.33529718055556,-72.62013108055554,2.7154,14.16972,245,2021,31.029,8.468
42.33529717777779,-72.62013102499996,2.7256,14.17000,245,2021,31.039,8.811
42.33529713888889,-72.62013100555554,2.7222,14.17028,245,2021,31.036,9.061
42.33529708333334,-72.62013090833331,2.7217,14.17056,245,2021,31.035,9.007
42.33529698333334,-72.62013077777776,2.7164,14.17083,245,2021,31.030,8.763
42.33529703333333,-72.62013080833331,2.7277,14.17111,245,2021,31.041,8.949
42.33529701666667,-72.62013079444444,2.7239,14.17139,245,2021,31.037,9.033
42.33529703888889,-72.62013087777775,2.7295,14.17167,245,2021,31.043,9.186
42.335297044444445,-72.62013083333332,2.7176,14.17194,245,2021,31.031,9.456
42.335296966666675,-72.62013083055555,2.725,14.17222,245,2021,31.038,9.369
42.33529708333334,-72.62013083333332,2.7187,14.17250,245,2021,31.032,9.256
42.33529718611111,-72.62013096944443,2.7099,14.17278,245,2021,31.023,9.056
42.33529715555556,-72.62013101111108,2.7235,14.17306,245,2021,31.037,8.838
42.33529712222222,-72.62013092222222,2.7192,14.17333,245,2021,31.033,8.636
42.335297030555566,-72.62013078888889,2.7136,14.17361,245,2021,31.027,8.392
42.33529704166667,-72.62013083055555,2.7123,14.17389,245,2021,31.026,8.103
42.33529711944444,-72.6201309611111,2.7019,14.17417,245,2021,31.015,7.625
42.335297108333336,-72.62013107222221,2.7066,14.17444,245,2021,31.020,7.227
42.33529710000001,-72.62013094166664,2.7007,14.17472,245,2021,31.014,6.996
42.33529701666667,-72.62013081666667,2.6987,14.17500,245,2021,31.012,7.242
42.33529751666667,-72.62013081388889,2.6662,14.17528,245,2021,30.980,7.358
42.335298155555556,-72.62013094444443,2.651,14.17556,245,2021,30.964,7.529
42.33529880277778,-72.62013149166665,2.696,14.17583,245,2021,31.009,8.024
42.33529899444445,-72.62013198333334,2.6914,14.17611,245,2021,31.005,8.258
42.33529926944445,-72.6201329388889,2.7008,14.17639,245,2021,31.014,8.267
42.33529909166668,-72.62013279444443,2.6953,14.17667,245,2021,31.009,8.293
42.33529895277779,-72.62013286944442,2.6762,14.17694,245,2021,30.990,8.390
42.33529880555556,-72.62013264722222,2.6654,14.17722,245,2021,30.979,8.544
42.33529848055556,-72.62013229999998,2.6493,14.17750,245,2021,30.963,8.466
42.33529804166667,-72.62013189999998,2.6672,14.17778,245,2021,30.981,8.189
42.335297594444455,-72.62013147777778,2.6915,14.17806,245,2021,31.005,7.913
42.33529702222222,-72.62013076666666,2.6569,14.17833,245,2021,30.970,8.129
42.33529710000001,-72.62013101388887,2.6859,14.17861,245,2021,30.999,8.613
42.33529714722222,-72.62013116666665,2.7142,14.17889,245,2021,31.028,8.988
42.335297044444445,-72.62013100833332,2.721,14.17917,245,2021,31.034,8.913
42.335296919444446,-72.62013099722222,2.742,14.17944,245,2021,31.055,8.828
42.335296972222224,-72.62013095833332,2.7159,14.17972,245,2021,31.029,8.699
42.33529702222222,-72.6201310472222,2.7243,14.18000,245,2021,31.038,7.950
42.335297044444445,-72.62013119722221,2.7312,14.18028,245,2021,31.045,7.553
42.33529706944445,-72.6201311361111,2.7144,14.18056,245,2021,31.028,7.612
42.33529706944445,-72.62013107222221,2.6974,14.18083,245,2021,31.011,7.837
42.33529713055557,-72.62013109722221,2.6959,14.18111,245,2021,31.009,7.907
42.33529709722223,-72.62013117222222,2.6895,14.18139,245,2021,31.003,7.796
42.33529710000001,-72.62013116388887,2.6854,14.18167,245,2021,30.999,7.657
42.33529708611111,-72.62013114444443,2.6747,14.18194,245,2021,30.988,7.448
42.33529708888889,-72.62013109166666,2.6729,14.18222,245,2021,30.986,7.250
42.33529715,-72.62013105,2.6713,14.18250,245,2021,30.985,6.938
42.33529714722222,-72.62013103888889,2.6614,14.18278,245,2021,30.975,6.913
42.335297108333336,-72.62013101388887,2.666,14.18306,245,2021,30.979,7.158
42.33529704722223,-72.62013099999999,2.6718,14.18333,245,2021,30.985,7.204
42.33529715277778,-72.62013106111111,2.6709,14.18361,245,2021,30.984,7.150
42.33529722500001,-72.62013109166666,2.6622,14.18389,245,2021,30.976,7.285
42.335297191666676,-72.62013103055554,2.6718,14.18417,245,2021,30.985,7.542
42.33529718055556,-72.62013098888889,2.6677,14.18444,245,2021,30.981,7.847
42.33529716666668,-72.62013094444443,2.6659,14.18472,245,2021,30.979,7.830
42.33529710000001,-72.62013093888886,2.681,14.18500,245,2021,30.994,7.835
42.33529715277778,-72.62013090833331,2.6738,14.18528,245,2021,30.987,7.704
42.33529714166667,-72.62013088055554,2.6821,14.18556,245,2021,30.996,7.500
42.33529715277778,-72.62013091944443,2.7013,14.18583,245,2021,31.015,7.001
42.335297205555555,-72.62013095277779,2.7036,14.18611,245,2021,31.017,6.772
42.33529718333334,-72.62013098333331,2.6967,14.18639,245,2021,31.010,6.962
42.33529717500001,-72.62013095277779,2.6971,14.18667,245,2021,31.011,7.088
42.33529726666668,-72.62013096388888,2.6824,14.18694,245,2021,30.996,7.140
42.3352974638889,-72.62013139166666,2.7088,14.18722,245,2021,31.022,7.780
42.335297322222225,-72.6201315861111,2.7099,14.18750,245,2021,31.023,8.052
42.33529715,-72.62013130555555,2.7195,14.18778,245,2021,31.033,7.999
42.33529704166667,-72.62013086388889,2.7206,14.18806,245,2021,31.034,7.808
42.33529703888889,-72.62013083888887,2.692,14.18833,245,2021,31.005,7.626
42.33529710277779,-72.62013103333332,2.7063,14.18861,245,2021,31.020,7.285
42.335297172222226,-72.62013108611112,2.7043,14.18889,245,2021,31.018,6.584
42.33529713888889,-72.6201309722222,2.711,14.18917,245,2021,31.024,6.200
42.33529704722223,-72.62013087499997,2.7216,14.18944,245,2021,31.035,6.311
42.335296966666675,-72.62013073888888,2.7197,14.18972,245,2021,31.033,6.713
42.33529688888889,-72.62013078055554,2.7154,14.19000,245,2021,31.029,7.238
42.33529693611112,-72.62013081944446,2.7142,14.19028,245,2021,31.028,7.629
42.33529696111112,-72.62013093888886,2.728,14.19056,245,2021,31.041,7.920
42.33529697777778,-72.62013096666665,2.714,14.19083,245,2021,31.027,7.990
42.335296924999994,-72.62013082777777,2.7509,14.19111,245,2021,31.064,8.418
42.335296838888894,-72.62013088333333,2.7556,14.19139,245,2021,31.069,8.602
42.33529680277779,-72.62013075277775,2.745,14.19167,245,2021,31.058,8.467
42.33529694166667,-72.62013090555557,2.7468,14.19194,245,2021,31.060,8.054
42.335297002777786,-72.62013082499999,2.7561,14.19222,245,2021,31.070,7.865
42.335296930555565,-72.62013068611112,2.7735,14.19250,245,2021,31.087,7.664
42.335296938888895,-72.62013068333334,2.7806,14.19278,245,2021,31.094,7.420
42.335296966666675,-72.6201307472222,2.7627,14.19306,245,2021,31.076,7.507
42.33529695,-72.62013066666664,2.7766,14.19333,245,2021,31.090,7.770
42.33529700833333,-72.6201306472222,2.7759,14.19361,245,2021,31.089,8.205
42.335297066666676,-72.62013060833331,2.7631,14.19389,245,2021,31.077,8.520
42.33529704722223,-72.62013059444445,2.7726,14.19417,245,2021,31.086,8.821
42.33529701111111,-72.62013061944444,2.752,14.19444,245,2021,31.065,8.838
