"","reach_id","pt_time_UTC","reach_PT_slope_m_m","reach_PT_slope_precision_m"
"320","78220000171","2022-07-29 02:30:00",0.000316313939569977,0.000109432642724566
"321","78220000171","2022-07-29 02:45:00",0.00031593469568307,0.000109363384773382
"322","78220000171","2022-07-29 03:00:00",0.000315949281986413,0.000109424875818257
"323","78220000171","2022-07-29 03:15:00",0.00031575966004296,0.000109495580770477
"324","78220000171","2022-07-29 03:30:00",0.000315745073739617,0.000109459528137711
"325","78220000171","2022-07-29 03:45:00",0.000315380416156052,0.000109451840116556
"326","78220000171","2022-07-29 04:00:00",0.000315599210706191,0.000109528855831233
"327","78220000171","2022-07-29 04:15:00",0.000315628383312876,0.000109626415052128
"328","78220000171","2022-07-29 04:30:00",0.000315497106582793,0.000109521191325997
"329","78220000171","2022-07-29 04:45:00",0.000315380416156053,0.000109451840116556
"330","78220000171","2022-07-29 05:00:00",0.000315074103785858,0.000109528855831233
"331","78220000171","2022-07-29 05:15:00",0.000314971999662461,0.000109285095448336
"332","78220000171","2022-07-29 05:30:00",0.000315059517482516,0.000109417176028777
"333","78220000171","2022-07-29 05:45:00",0.000315117862695886,0.000109215762633224
"334","78220000171","2022-07-29 06:00:00",0.00031485530923572,0.000109215762633224
"335","78220000171","2022-07-29 06:15:00",0.000315380416156053,0.000109528002095954
"336","78220000171","2022-07-29 06:30:00",0.000315336657246025,0.000109528855831233
"337","78220000171","2022-07-29 06:45:00",0.000315628383312876,0.00010970230921026
"338","78220000171","2022-07-29 07:00:00",0.000315292898335997,0.000109605922251512
"339","78220000171","2022-07-29 07:15:00",0.000315438761369423,0.000109562733652465
"340","78220000171","2022-07-29 07:30:00",0.000315307484639339,0.000109667603232665
"341","78220000171","2022-07-29 07:45:00",0.000315599210706191,0.000109815024835557
"342","78220000171","2022-07-29 08:00:00",0.000315351243549367,0.000109640601181219
"343","78220000171","2022-07-29 08:15:00",0.00031530748463934,0.000109667603232665
"344","78220000171","2022-07-29 08:30:00",0.000315555451796164,0.000109632219647922
"345","78220000171","2022-07-29 08:45:00",0.000315526279189478,0.000109744683888027
"346","78220000171","2022-07-29 09:00:00",0.000315292898335997,0.000109605922251512
"347","78220000171","2022-07-29 09:15:00",0.000315438761369423,0.000109772686614262
"348","78220000171","2022-07-29 09:30:00",0.000315482520279451,0.000109771744067343
"349","78220000171","2022-07-29 09:45:00",0.000315438761369424,0.000109848835319075
"350","78220000171","2022-07-29 10:00:00",0.000315395002459395,0.000109639888034814
"351","78220000171","2022-07-29 10:15:00",0.000315322070942682,0.00010977939340534
"352","78220000171","2022-07-29 10:30:00",0.000315584624402849,0.000109729428701161
"353","78220000171","2022-07-29 10:45:00",0.000315453347672766,0.000109674630717628
"354","78220000171","2022-07-29 11:00:00",0.000315847177863014,0.000109729428701161
"355","78220000171","2022-07-29 11:15:00",0.000315540865492821,0.000109806472932349
"356","78220000171","2022-07-29 11:30:00",0.000315540865492821,0.000109806472932349
"357","78220000171","2022-07-29 11:45:00",0.000315395002459395,0.000109639888034814
"358","78220000171","2022-07-29 12:00:00",0.00031524913942597,0.000109632904898701
